worker_id,zone_id,city,tenure_weeks,daily_active_hours,weekly_delivery_days,avg_weekly_earnings,earnings_std_dev,avg_daily_distance_km,avg_deliveries_per_day,vehicle_type,primary_shift,claim_count_90d,zone_disruption_days,zone_aqi_baseline,is_monsoon_season,is_flood_prone_zone,platform,is_part_time,risk_label
w_03145,MUM-07,Mumbai,5,11.1,5,3088.0,286.0,65.3,63,EV_Scooter,Midday_Evening,0,28,101,0,1,Amazon,0,1
w_03146,MUM-07,Mumbai,38,9.7,6,3878.0,1091.0,68.3,35,Petrol_Bike,Midday_Evening,2,31,146,1,1,Meesho,0,1
w_03147,BLR-03,Bangalore,8,9.1,6,3127.0,489.0,69.6,50,Petrol_Bike,Midday_Evening,0,23,94,1,1,Meesho,0,1
w_03148,DEL-12,Delhi,4,10.5,6,3116.0,664.0,10.0,71,Petrol_Bike,Evening_Late,5,33,253,0,0,Flipkart,0,2
w_03149,BLR-03,Bangalore,29,4.0,3,907.0,99.0,44.8,11,EV_Scooter,Morning_Midday,0,18,68,0,1,Amazon,1,0
w_03150,DEL-12,Delhi,21,10.0,6,3401.0,801.0,24.7,43,EV_Scooter,Morning_Midday,0,43,231,1,0,Flipkart,0,0
w_03151,DEL-12,Delhi,13,3.6,2,800.0,178.0,21.9,21,Petrol_Bike,Midday_Evening,0,40,308,0,0,Flipkart,1,0
w_03152,MUM-07,Mumbai,37,7.0,5,2729.0,914.0,56.2,41,Petrol_Bike,Morning_Midday,0,22,115,1,1,Flipkart,0,1
w_03153,BLR-03,Bangalore,40,7.5,7,2496.0,390.0,72.9,60,Petrol_Bike,Morning_Midday,1,19,110,0,1,Amazon,0,0
w_03154,DEL-12,Delhi,11,2.4,3,800.0,90.0,26.2,25,Petrol_Bike,Midday_Evening,0,35,264,1,0,Flipkart,1,0
w_03155,DEL-12,Delhi,87,9.2,6,3019.0,446.0,37.7,61,EV_Scooter,Morning_Midday,0,38,191,1,0,Flipkart,0,0
w_03156,DEL-12,Delhi,59,8.2,7,3425.0,797.0,51.3,41,Petrol_Bike,Midday_Evening,1,33,304,0,0,Flipkart,0,1
w_03157,CHN-06,Chennai,1,2.0,3,800.0,196.0,16.7,19,Cycle,Midday_Evening,0,19,122,0,1,Meesho,1,0
w_03158,VAD-04,Vadodara,4,8.2,5,2544.0,780.0,65.3,41,Petrol_Bike,Midday_Evening,1,12,96,0,1,Amazon,0,0
w_03159,BLR-03,Bangalore,1,8.4,6,3088.0,596.0,36.2,57,EV_Scooter,Midday_Evening,0,16,95,1,1,Meesho,0,1
w_03160,MUM-07,Mumbai,8,4.8,3,1131.0,126.0,27.5,19,EV_Scooter,Morning_Midday,0,31,102,1,1,Amazon,1,0
w_03161,DEL-12,Delhi,3,9.8,6,4121.0,1032.0,57.4,48,Petrol_Bike,Morning_Midday,0,31,305,0,0,Flipkart,0,0
w_03162,VAD-04,Vadodara,5,10.6,5,3683.0,531.0,88.3,51,Petrol_Bike,Midday_Evening,0,12,93,0,1,Flipkart,0,1
w_03163,MUM-07,Mumbai,36,3.9,3,800.0,244.0,34.4,21,Petrol_Bike,Midday_Evening,1,21,117,0,1,Amazon,1,0
w_03164,DEL-12,Delhi,2,10.0,6,3957.0,489.0,77.5,50,Petrol_Bike,Midday_Evening,0,39,242,0,0,Amazon,0,0
w_03165,VAD-04,Vadodara,13,10.2,6,3038.0,421.0,55.3,90,Petrol_Bike,Morning_Midday,0,19,117,1,1,Flipkart,0,0
w_03166,DEL-12,Delhi,13,3.2,2,800.0,162.0,29.1,18,Petrol_Bike,Midday_Evening,0,34,294,0,0,Flipkart,1,0
w_03167,CHN-06,Chennai,11,3.4,3,800.0,122.0,25.3,27,Cycle,Evening_Late,0,21,149,0,1,Flipkart,1,0
w_03168,MUM-07,Mumbai,13,11.3,7,4054.0,966.0,51.3,41,Petrol_Bike,Midday_Evening,1,29,121,0,1,Flipkart,0,1
w_03169,BLR-03,Bangalore,1,3.2,3,800.0,182.0,36.0,18,EV_Scooter,Midday_Evening,0,23,104,0,1,Amazon,1,0
w_03170,DEL-12,Delhi,5,6.6,6,2607.0,722.0,55.6,53,Petrol_Bike,Midday_Evening,0,36,262,1,0,Meesho,0,0
w_03171,DEL-12,Delhi,56,10.2,6,3394.0,469.0,55.4,42,Petrol_Bike,Morning_Midday,0,33,236,0,0,Amazon,0,0
w_03172,MUM-07,Mumbai,3,3.7,2,800.0,251.0,16.9,20,Cycle,Morning_Midday,0,22,190,0,1,Flipkart,1,0
w_03173,MUM-07,Mumbai,64,4.1,3,916.0,149.0,17.2,10,Cycle,Midday_Evening,0,24,164,1,1,Flipkart,1,0
w_03174,MUM-07,Mumbai,2,9.6,6,4312.0,578.0,44.9,42,Petrol_Bike,Midday_Evening,0,28,134,0,1,Meesho,0,0
w_03175,VAD-04,Vadodara,2,9.9,6,2879.0,591.0,46.4,63,Petrol_Bike,Midday_Evening,3,12,154,1,1,Amazon,0,2
w_03176,MUM-07,Mumbai,4,9.7,7,4186.0,459.0,10.0,33,Petrol_Bike,Evening_Late,0,28,160,1,1,Amazon,0,0
w_03177,DEL-12,Delhi,37,9.8,7,4933.0,696.0,53.2,56,Petrol_Bike,Evening_Late,0,33,262,1,0,Amazon,0,0
w_03178,BLR-03,Bangalore,7,4.6,2,800.0,197.0,17.1,17,Petrol_Bike,Evening_Late,0,14,103,0,1,Flipkart,1,0
w_03179,BLR-03,Bangalore,17,3.8,3,897.0,92.0,23.5,18,Petrol_Bike,Morning_Midday,0,14,132,0,1,Flipkart,1,0
w_03180,DEL-12,Delhi,13,3.9,4,982.0,208.0,22.7,27,Petrol_Bike,Midday_Evening,0,41,237,1,0,Amazon,1,0
w_03181,MUM-07,Mumbai,11,9.2,6,3788.0,1117.0,91.0,69,Petrol_Bike,Morning_Midday,0,31,171,0,1,Meesho,0,0
w_03182,MUM-07,Mumbai,43,6.3,6,2492.0,413.0,83.1,37,Petrol_Bike,Midday_Evening,0,34,125,0,1,Flipkart,0,0
w_03183,MUM-07,Mumbai,26,2.8,3,800.0,247.0,23.1,14,Petrol_Bike,Morning_Midday,1,30,168,1,1,Flipkart,1,1
w_03184,MUM-07,Mumbai,3,7.8,7,4236.0,1442.0,34.4,35,Petrol_Bike,Midday_Evening,0,27,130,0,1,Meesho,0,0
w_03185,DEL-12,Delhi,9,9.0,6,3688.0,941.0,54.6,57,Petrol_Bike,Midday_Evening,1,40,268,0,0,Flipkart,0,1
w_03186,DEL-12,Delhi,69,3.5,3,913.0,234.0,32.6,17,EV_Scooter,Midday_Evening,0,35,260,0,0,Meesho,1,0
w_03187,MUM-07,Mumbai,16,4.5,2,800.0,197.0,17.1,14,EV_Scooter,Morning_Midday,0,28,117,1,1,Flipkart,1,0
w_03188,MUM-07,Mumbai,2,10.5,7,4363.0,915.0,66.5,44,EV_Scooter,Midday_Evening,0,28,124,1,1,Meesho,0,0
w_03189,BLR-03,Bangalore,2,8.1,6,2792.0,416.0,71.9,52,EV_Scooter,Midday_Evening,0,7,129,1,1,Amazon,0,1
w_03190,BLR-03,Bangalore,29,10.4,5,2886.0,539.0,15.9,43,Cycle,Midday_Evening,0,24,50,0,1,Amazon,0,0
w_03191,MUM-07,Mumbai,24,9.2,6,3813.0,1182.0,50.8,33,Petrol_Bike,Midday_Evening,1,29,100,1,1,Amazon,0,1
w_03192,CHN-06,Chennai,4,13.4,6,4145.0,600.0,38.7,67,Petrol_Bike,Evening_Late,0,23,87,0,1,Flipkart,0,0
w_03193,CHN-06,Chennai,25,7.1,7,2951.0,928.0,60.3,62,Petrol_Bike,Morning_Midday,0,22,79,1,1,Flipkart,0,1
w_03194,MUM-07,Mumbai,60,3.6,3,800.0,136.0,21.9,17,Petrol_Bike,Evening_Late,1,28,167,0,1,Amazon,1,0
w_03195,MUM-07,Mumbai,52,10.4,6,5611.0,1691.0,65.8,69,Petrol_Bike,Midday_Evening,1,26,161,0,1,Amazon,0,0
w_03196,DEL-12,Delhi,60,8.9,5,2647.0,731.0,83.5,36,Petrol_Bike,Evening_Late,0,37,274,1,0,Flipkart,0,1
w_03197,CHN-06,Chennai,21,2.9,3,800.0,127.0,20.7,15,EV_Scooter,Morning_Midday,0,17,90,0,1,Flipkart,1,0
w_03198,BLR-03,Bangalore,10,11.5,6,4447.0,522.0,75.7,67,Petrol_Bike,Midday_Evening,0,18,128,1,1,Amazon,0,1
w_03199,MUM-07,Mumbai,8,2.0,2,800.0,156.0,21.2,10,Petrol_Bike,Midday_Evening,0,30,91,0,1,Flipkart,1,0
w_03200,MUM-07,Mumbai,11,3.1,3,800.0,109.0,15.2,17,Petrol_Bike,Midday_Evening,1,28,183,1,1,Amazon,1,1
w_03201,DEL-12,Delhi,5,7.3,7,3248.0,630.0,32.9,23,Petrol_Bike,Morning_Midday,3,36,243,1,0,Amazon,0,2
w_03202,DEL-12,Delhi,8,2.5,2,800.0,117.0,35.8,23,Petrol_Bike,Morning_Midday,0,32,254,0,0,Amazon,1,0
w_03203,MUM-07,Mumbai,43,10.0,5,2437.0,676.0,57.8,42,EV_Scooter,Midday_Evening,2,25,120,0,1,Amazon,0,1
w_03204,BLR-03,Bangalore,2,3.1,2,800.0,245.0,28.7,18,Petrol_Bike,Midday_Evening,0,18,69,0,1,Amazon,1,0
w_03205,DEL-12,Delhi,2,9.3,6,4287.0,1343.0,23.8,60,Petrol_Bike,Midday_Evening,2,37,308,0,0,Amazon,0,1
w_03206,BLR-03,Bangalore,27,10.8,5,3258.0,863.0,68.5,46,Petrol_Bike,Midday_Evening,1,11,114,0,1,Flipkart,0,0
w_03207,BLR-03,Bangalore,8,11.9,7,5470.0,780.0,64.8,65,EV_Scooter,Midday_Evening,0,20,125,1,1,Amazon,0,1
w_03208,BLR-03,Bangalore,1,11.8,5,4043.0,721.0,71.5,56,EV_Scooter,Midday_Evening,1,16,65,0,1,Amazon,0,0
w_03209,DEL-12,Delhi,11,8.3,6,2922.0,788.0,57.7,50,EV_Scooter,Morning_Midday,0,35,264,0,0,Amazon,0,0
w_03210,DEL-12,Delhi,9,3.6,3,800.0,175.0,32.7,20,EV_Scooter,Midday_Evening,0,30,273,1,0,Flipkart,1,0
w_03211,MUM-07,Mumbai,7,10.5,6,5701.0,1952.0,59.2,50,Petrol_Bike,Midday_Evening,0,25,136,0,1,Meesho,0,0
w_03212,DEL-12,Delhi,24,7.4,6,3173.0,742.0,38.7,39,Petrol_Bike,Morning_Midday,1,38,231,0,0,Amazon,0,1
w_03213,MUM-07,Mumbai,3,2.8,4,800.0,84.0,25.5,16,Petrol_Bike,Midday_Evening,0,28,156,0,1,Meesho,1,0
w_03214,DEL-12,Delhi,12,9.8,7,5378.0,868.0,100.0,34,EV_Scooter,Evening_Late,0,34,263,1,0,Flipkart,0,0
w_03215,MUM-07,Mumbai,9,4.4,3,889.0,241.0,24.5,12,Petrol_Bike,Midday_Evening,0,28,107,0,1,Flipkart,1,0
w_03216,MUM-07,Mumbai,12,9.2,5,3335.0,1088.0,38.2,37,Petrol_Bike,Midday_Evening,0,29,84,0,1,Meesho,0,0
w_03217,MUM-07,Mumbai,2,10.6,6,4521.0,1429.0,81.9,30,Petrol_Bike,Morning_Midday,0,29,145,0,1,Amazon,0,0
w_03218,VAD-04,Vadodara,7,3.2,4,959.0,239.0,32.9,10,Petrol_Bike,Evening_Late,0,14,176,1,1,Amazon,1,0
w_03219,BLR-03,Bangalore,12,8.6,7,3253.0,955.0,65.4,27,Petrol_Bike,Evening_Late,0,22,70,1,1,Flipkart,0,1
w_03220,BLR-03,Bangalore,20,8.7,6,3322.0,686.0,69.4,61,EV_Scooter,Midday_Evening,2,21,99,0,1,Amazon,0,1
w_03221,DEL-12,Delhi,77,8.6,5,3195.0,863.0,46.1,59,Petrol_Bike,Morning_Midday,1,36,287,1,0,Flipkart,0,1
w_03222,MUM-07,Mumbai,27,4.3,2,800.0,182.0,31.4,14,Petrol_Bike,Evening_Late,0,28,99,0,1,Meesho,1,1
w_03223,VAD-04,Vadodara,19,10.8,6,3620.0,619.0,55.1,42,Petrol_Bike,Midday_Evening,1,16,104,0,1,Amazon,0,1
w_03224,VAD-04,Vadodara,43,11.3,6,4248.0,1331.0,78.5,56,Petrol_Bike,Morning_Midday,1,15,94,1,1,Meesho,0,1
w_03225,MUM-07,Mumbai,8,5.3,3,1039.0,238.0,20.3,19,Petrol_Bike,Midday_Evening,2,32,154,1,1,Flipkart,1,1
w_03226,BLR-03,Bangalore,57,5.1,2,800.0,133.0,10.5,25,Petrol_Bike,Midday_Evening,0,21,128,0,1,Amazon,1,1
w_03227,MUM-07,Mumbai,37,2.0,3,800.0,196.0,28.8,25,Petrol_Bike,Midday_Evening,0,24,133,0,1,Amazon,1,0
w_03228,MUM-07,Mumbai,7,9.7,6,3078.0,908.0,67.3,67,Petrol_Bike,Midday_Evening,2,24,109,1,1,Flipkart,0,1
w_03229,MUM-07,Mumbai,83,12.3,6,5669.0,1007.0,80.7,51,Petrol_Bike,Evening_Late,1,26,119,0,1,Flipkart,0,1
w_03230,MUM-07,Mumbai,19,10.0,6,4854.0,962.0,55.5,60,EV_Scooter,Midday_Evening,0,31,115,0,1,Flipkart,0,0
w_03231,DEL-12,Delhi,104,9.3,7,3698.0,1016.0,28.6,46,Petrol_Bike,Midday_Evening,0,29,236,1,0,Flipkart,0,0
w_03232,DEL-12,Delhi,16,10.8,5,3937.0,970.0,55.8,65,Petrol_Bike,Midday_Evening,0,36,258,0,0,Amazon,0,1
w_03233,MUM-07,Mumbai,6,7.7,6,3326.0,899.0,37.7,36,EV_Scooter,Morning_Midday,1,29,144,1,1,Amazon,0,1
w_03234,VAD-04,Vadodara,5,2.7,3,800.0,198.0,27.9,12,Petrol_Bike,Midday_Evening,1,18,127,0,1,Meesho,1,1
w_03235,MUM-07,Mumbai,8,9.9,7,5502.0,1357.0,51.9,67,Petrol_Bike,Midday_Evening,0,28,130,0,1,Flipkart,0,0
w_03236,MUM-07,Mumbai,6,10.6,6,4547.0,1245.0,65.9,42,Petrol_Bike,Midday_Evening,0,23,131,0,1,Flipkart,0,0
w_03237,MUM-07,Mumbai,43,9.9,6,4112.0,583.0,10.0,49,Petrol_Bike,Morning_Midday,0,25,128,1,1,Flipkart,0,1
w_03238,CHN-06,Chennai,11,7.6,6,3730.0,711.0,85.1,56,Petrol_Bike,Morning_Midday,2,18,73,0,1,Amazon,0,1
w_03239,DEL-12,Delhi,2,8.2,6,3577.0,954.0,74.0,64,Petrol_Bike,Midday_Evening,0,33,264,1,0,Amazon,0,1
w_03240,DEL-12,Delhi,15,8.9,6,3489.0,598.0,36.7,38,Petrol_Bike,Evening_Late,0,35,246,0,0,Amazon,0,0
w_03241,DEL-12,Delhi,13,9.9,7,3736.0,879.0,63.0,55,Petrol_Bike,Midday_Evening,0,31,227,1,0,Flipkart,0,0
w_03242,DEL-12,Delhi,7,7.6,7,3457.0,844.0,76.9,64,Petrol_Bike,Morning_Midday,1,40,269,0,0,Flipkart,0,1
w_03243,DEL-12,Delhi,15,3.9,2,800.0,213.0,28.6,28,Petrol_Bike,Midday_Evening,0,30,245,1,0,Meesho,1,0
w_03244,DEL-12,Delhi,11,2.3,2,800.0,175.0,17.1,11,Petrol_Bike,Midday_Evening,0,40,265,0,0,Amazon,1,0
w_03245,BLR-03,Bangalore,22,9.9,6,3783.0,649.0,20.8,44,Petrol_Bike,Midday_Evening,0,22,116,1,1,Meesho,0,0
w_03246,MUM-07,Mumbai,21,3.4,3,800.0,273.0,27.6,26,Petrol_Bike,Morning_Midday,2,31,107,1,1,Meesho,1,1
w_03247,DEL-12,Delhi,17,7.3,7,3812.0,813.0,34.1,39,EV_Scooter,Morning_Midday,1,33,262,1,0,Amazon,0,0
w_03248,DEL-12,Delhi,3,9.6,6,3676.0,426.0,48.6,58,EV_Scooter,Evening_Late,0,36,215,1,0,Flipkart,0,0
w_03249,BLR-03,Bangalore,101,10.6,6,5166.0,1012.0,92.5,52,Petrol_Bike,Evening_Late,2,13,133,1,1,Amazon,0,1
w_03250,DEL-12,Delhi,2,4.4,2,800.0,174.0,21.3,27,Petrol_Bike,Midday_Evening,0,38,227,0,0,Amazon,1,0
w_03251,DEL-12,Delhi,10,11.1,6,4070.0,1076.0,18.0,55,Petrol_Bike,Evening_Late,1,35,248,0,0,Meesho,0,0
w_03252,MUM-07,Mumbai,4,9.4,6,4057.0,1158.0,62.9,42,Petrol_Bike,Morning_Midday,0,27,163,0,1,Flipkart,0,0
w_03253,DEL-12,Delhi,18,10.5,6,5630.0,1939.0,67.7,52,Petrol_Bike,Midday_Evening,1,31,255,0,0,Amazon,0,1
w_03254,MUM-07,Mumbai,13,9.3,6,3753.0,614.0,43.6,72,Petrol_Bike,Midday_Evening,1,19,101,0,1,Meesho,0,1
w_03255,MUM-07,Mumbai,10,10.1,6,3274.0,687.0,60.3,36,EV_Scooter,Morning_Midday,0,24,147,0,1,Flipkart,0,0
w_03256,MUM-07,Mumbai,55,10.8,7,3226.0,500.0,82.3,44,Petrol_Bike,Midday_Evening,2,32,147,1,1,Flipkart,0,1
w_03257,DEL-12,Delhi,36,5.1,4,1513.0,255.0,31.6,25,Petrol_Bike,Midday_Evening,0,34,245,1,0,Flipkart,1,0
w_03258,MUM-07,Mumbai,8,10.5,5,3051.0,350.0,50.3,30,Petrol_Bike,Midday_Evening,0,28,117,0,1,Amazon,0,0
w_03259,MUM-07,Mumbai,27,11.1,6,4507.0,1438.0,45.5,51,Petrol_Bike,Morning_Midday,0,30,120,0,1,Amazon,0,0
w_03260,BLR-03,Bangalore,58,12.8,6,3928.0,1066.0,68.3,56,EV_Scooter,Midday_Evening,2,25,90,1,1,Flipkart,0,1
w_03261,MUM-07,Mumbai,36,6.0,3,1516.0,427.0,21.7,32,Petrol_Bike,Morning_Midday,1,33,83,0,1,Amazon,1,1
w_03262,DEL-12,Delhi,10,6.4,5,1576.0,343.0,60.2,58,Petrol_Bike,Midday_Evening,0,32,256,1,0,Flipkart,0,0
w_03263,DEL-12,Delhi,2,6.8,6,1792.0,488.0,42.2,72,Petrol_Bike,Midday_Evening,1,28,304,0,0,Amazon,0,0
w_03264,VAD-04,Vadodara,16,3.3,2,800.0,261.0,27.4,22,Petrol_Bike,Midday_Evening,2,23,93,1,1,Flipkart,1,1
w_03265,BLR-03,Bangalore,23,2.6,2,800.0,207.0,23.3,15,EV_Scooter,Midday_Evening,1,27,81,1,1,Flipkart,1,1
w_03266,VAD-04,Vadodara,5,2.0,2,800.0,112.0,19.5,28,Petrol_Bike,Midday_Evening,0,14,86,0,1,Amazon,1,0
w_03267,DEL-12,Delhi,12,8.9,6,3536.0,811.0,89.9,76,EV_Scooter,Midday_Evening,0,30,275,1,0,Meesho,0,1
w_03268,DEL-12,Delhi,11,9.6,7,2933.0,375.0,37.8,58,Petrol_Bike,Evening_Late,1,38,290,1,0,Flipkart,0,0
w_03269,DEL-12,Delhi,48,3.3,3,800.0,257.0,21.0,21,Petrol_Bike,Evening_Late,0,35,289,0,0,Amazon,1,0
w_03270,DEL-12,Delhi,77,3.4,3,800.0,230.0,21.7,17,Petrol_Bike,Evening_Late,0,35,229,1,0,Flipkart,1,0
w_03271,MUM-07,Mumbai,39,4.9,2,800.0,182.0,15.9,29,Petrol_Bike,Evening_Late,0,31,142,0,1,Meesho,1,1
w_03272,VAD-04,Vadodara,11,9.1,6,3682.0,915.0,41.4,65,Petrol_Bike,Morning_Midday,0,15,150,0,1,Flipkart,0,0
w_03273,BLR-03,Bangalore,38,8.1,6,3147.0,670.0,65.2,36,EV_Scooter,Midday_Evening,1,14,107,0,1,Amazon,0,1
w_03274,DEL-12,Delhi,23,4.0,2,800.0,94.0,35.8,24,Petrol_Bike,Midday_Evening,0,34,271,1,0,Flipkart,1,0
w_03275,BLR-03,Bangalore,11,7.5,6,2421.0,644.0,60.2,50,Petrol_Bike,Midday_Evening,0,20,84,0,1,Meesho,0,0
w_03276,BLR-03,Bangalore,98,8.2,5,2512.0,220.0,31.6,57,EV_Scooter,Midday_Evening,1,20,100,1,1,Amazon,0,1
w_03277,BLR-03,Bangalore,5,2.8,4,800.0,159.0,37.0,10,Petrol_Bike,Evening_Late,0,19,125,1,1,Flipkart,1,0
w_03278,DEL-12,Delhi,22,8.0,6,2867.0,360.0,34.7,38,EV_Scooter,Morning_Midday,3,38,268,0,0,Amazon,0,2
w_03279,MUM-07,Mumbai,28,7.8,6,3347.0,440.0,59.0,64,Petrol_Bike,Midday_Evening,0,27,99,0,1,Flipkart,0,0
w_03280,BLR-03,Bangalore,9,10.4,5,2763.0,251.0,40.3,55,EV_Scooter,Midday_Evening,1,18,84,1,1,Flipkart,0,1
w_03281,DEL-12,Delhi,21,4.2,4,1037.0,112.0,11.9,17,Petrol_Bike,Morning_Midday,2,22,290,0,0,Flipkart,1,1
w_03282,MUM-07,Mumbai,31,2.6,4,800.0,117.0,27.3,24,Petrol_Bike,Morning_Midday,0,27,138,1,1,Amazon,1,0
w_03283,BLR-03,Bangalore,15,7.9,6,2958.0,560.0,42.0,49,Petrol_Bike,Midday_Evening,0,21,97,0,1,Amazon,0,0
w_03284,BLR-03,Bangalore,19,3.4,3,800.0,129.0,24.5,25,Petrol_Bike,Midday_Evening,2,17,82,1,1,Amazon,1,1
w_03285,DEL-12,Delhi,13,7.9,5,2679.0,467.0,68.3,63,Petrol_Bike,Evening_Late,0,34,289,0,0,Amazon,0,0
w_03286,VAD-04,Vadodara,27,5.8,3,1274.0,220.0,17.6,16,EV_Scooter,Morning_Midday,3,10,156,1,1,Amazon,1,2
w_03287,MUM-07,Mumbai,9,9.2,7,5669.0,951.0,65.2,35,Cycle,Midday_Evening,0,32,161,0,1,Amazon,0,0
w_03288,BLR-03,Bangalore,8,8.4,7,4257.0,1077.0,18.8,36,Petrol_Bike,Evening_Late,1,20,131,0,1,Amazon,0,0
w_03289,CHN-06,Chennai,12,8.0,6,2408.0,365.0,76.7,69,Petrol_Bike,Midday_Evening,0,25,97,1,1,Flipkart,0,0
w_03290,MUM-07,Mumbai,39,7.5,6,3217.0,504.0,74.7,62,Petrol_Bike,Morning_Midday,0,22,118,0,1,Amazon,0,0
w_03291,VAD-04,Vadodara,2,8.4,6,2793.0,457.0,68.3,60,Petrol_Bike,Midday_Evening,2,14,112,0,1,Flipkart,0,1
w_03292,BLR-03,Bangalore,4,7.3,6,2910.0,972.0,72.2,67,Cycle,Morning_Midday,1,17,95,1,1,Flipkart,0,0
w_03293,MUM-07,Mumbai,104,3.1,2,800.0,214.0,20.4,21,Petrol_Bike,Midday_Evening,0,27,165,1,1,Meesho,1,1
w_03294,DEL-12,Delhi,16,8.4,6,3067.0,443.0,57.0,46,EV_Scooter,Midday_Evening,0,33,289,1,0,Flipkart,0,0
w_03295,CHN-06,Chennai,8,8.3,5,3064.0,868.0,61.0,78,Petrol_Bike,Morning_Midday,0,21,118,0,1,Flipkart,0,0
w_03296,VAD-04,Vadodara,26,3.3,3,800.0,247.0,29.6,18,Cycle,Midday_Evening,0,17,80,1,1,Amazon,1,0
w_03297,DEL-12,Delhi,5,9.1,5,3733.0,1237.0,98.3,58,Petrol_Bike,Morning_Midday,0,28,218,1,0,Amazon,0,0
w_03298,VAD-04,Vadodara,1,2.6,3,800.0,76.0,14.6,23,EV_Scooter,Morning_Midday,4,21,121,1,1,Amazon,1,2
w_03299,MUM-07,Mumbai,17,2.8,2,800.0,198.0,10.5,20,EV_Scooter,Morning_Midday,3,29,152,0,1,Meesho,1,2
w_03300,BLR-03,Bangalore,5,7.5,5,2591.0,805.0,77.3,48,Petrol_Bike,Evening_Late,1,18,94,1,1,Amazon,0,1
w_03301,DEL-12,Delhi,13,8.8,5,3337.0,814.0,64.0,39,EV_Scooter,Morning_Midday,1,38,307,0,0,Amazon,0,1
w_03302,CHN-06,Chennai,16,7.2,6,2745.0,497.0,11.9,37,EV_Scooter,Morning_Midday,0,17,78,1,1,Amazon,0,0
w_03303,DEL-12,Delhi,14,4.3,2,800.0,260.0,25.7,12,Petrol_Bike,Midday_Evening,0,33,230,1,0,Amazon,1,0
w_03304,MUM-07,Mumbai,2,10.4,7,5171.0,1366.0,93.9,41,Petrol_Bike,Midday_Evening,1,28,114,0,1,Amazon,0,2
w_03305,MUM-07,Mumbai,12,5.9,6,2021.0,400.0,61.8,65,Petrol_Bike,Midday_Evening,1,33,113,1,1,Flipkart,0,0
w_03306,MUM-07,Mumbai,19,4.0,3,800.0,153.0,19.5,20,Petrol_Bike,Midday_Evening,1,28,143,1,1,Amazon,1,1
w_03307,MUM-07,Mumbai,3,10.0,6,4219.0,1228.0,56.2,42,Petrol_Bike,Evening_Late,0,29,120,0,1,Flipkart,0,0
w_03308,VAD-04,Vadodara,2,9.6,5,3315.0,1036.0,65.2,48,Petrol_Bike,Morning_Midday,2,12,77,1,1,Amazon,0,1
w_03309,MUM-07,Mumbai,4,2.6,4,800.0,125.0,13.8,20,Petrol_Bike,Evening_Late,0,29,152,0,1,Flipkart,1,0
w_03310,DEL-12,Delhi,25,6.3,3,1337.0,412.0,20.6,22,Petrol_Bike,Evening_Late,0,41,217,0,0,Flipkart,1,0
w_03311,BLR-03,Bangalore,1,12.0,5,3474.0,739.0,40.8,64,EV_Scooter,Midday_Evening,0,21,69,1,1,Meesho,0,1
w_03312,DEL-12,Delhi,27,8.9,5,3160.0,860.0,67.6,55,Petrol_Bike,Morning_Midday,0,35,220,0,0,Amazon,0,0
w_03313,BLR-03,Bangalore,18,9.0,6,3151.0,328.0,96.0,41,Petrol_Bike,Evening_Late,0,20,100,0,1,Amazon,0,0
w_03314,VAD-04,Vadodara,9,9.5,6,3272.0,908.0,48.6,40,Petrol_Bike,Morning_Midday,2,16,119,0,1,Amazon,0,1
w_03315,MUM-07,Mumbai,2,8.9,5,2854.0,305.0,38.8,29,EV_Scooter,Midday_Evening,0,30,177,0,1,Amazon,0,0
w_03316,DEL-12,Delhi,5,4.1,4,1032.0,212.0,24.7,17,Petrol_Bike,Evening_Late,0,39,282,1,0,Amazon,1,0
w_03317,DEL-12,Delhi,26,4.1,3,800.0,201.0,17.0,20,EV_Scooter,Morning_Midday,0,39,296,1,0,Amazon,1,0
w_03318,VAD-04,Vadodara,42,9.4,6,4006.0,706.0,65.5,43,EV_Scooter,Morning_Midday,0,14,122,1,1,Meesho,0,1
w_03319,BLR-03,Bangalore,4,9.9,5,3601.0,881.0,82.3,96,EV_Scooter,Morning_Midday,0,20,71,0,1,Meesho,0,0
w_03320,BLR-03,Bangalore,38,12.5,6,4191.0,1098.0,72.8,41,EV_Scooter,Morning_Midday,0,17,98,1,1,Meesho,0,0
w_03321,DEL-12,Delhi,24,11.7,6,4109.0,1427.0,83.5,43,Petrol_Bike,Midday_Evening,1,32,274,0,0,Amazon,0,1
w_03322,VAD-04,Vadodara,12,7.9,5,3170.0,1059.0,47.2,41,Petrol_Bike,Morning_Midday,0,13,132,1,1,Amazon,0,1
w_03323,BLR-03,Bangalore,5,12.1,6,4421.0,1433.0,90.0,56,Petrol_Bike,Midday_Evening,1,18,84,1,1,Flipkart,0,1
w_03324,DEL-12,Delhi,6,11.6,6,5248.0,1126.0,72.4,30,Petrol_Bike,Evening_Late,2,29,272,0,0,Amazon,0,1
w_03325,BLR-03,Bangalore,75,3.8,3,800.0,243.0,10.0,15,Petrol_Bike,Midday_Evening,1,21,72,1,1,Amazon,1,0
w_03326,BLR-03,Bangalore,14,8.6,6,2958.0,728.0,56.0,66,Petrol_Bike,Morning_Midday,0,7,69,0,1,Amazon,0,1
w_03327,BLR-03,Bangalore,46,9.8,7,3972.0,910.0,63.5,53,Petrol_Bike,Evening_Late,0,28,68,1,1,Amazon,0,1
