worker_id,zone_id,city,tenure_weeks,daily_active_hours,weekly_delivery_days,avg_weekly_earnings,earnings_std_dev,claim_count_90d,zone_disruption_days,zone_aqi_baseline,is_monsoon_season,is_flood_prone_zone,platform,is_part_time,risk_label
w_3233,MUM-07,Mumbai,17,6.0,3,1632.0,102.0,0,35,157,0,1,Meesho,0,0
w_3234,VAD-04,Vadodara,36,8.1,3,4033.0,1099.0,0,17,123,0,1,Amazon,0,0
w_3235,MUM-07,Mumbai,30,11.1,4,4347.0,1029.0,0,32,177,1,1,Amazon,0,0
w_3236,MUM-07,Mumbai,25,12.0,6,4049.0,739.0,1,35,151,1,1,Meesho,0,0
w_3237,MUM-07,Mumbai,11,5.5,5,3067.0,912.0,1,31,162,0,1,Amazon,0,1
w_3238,CHN-06,Chennai,39,6.2,3,4377.0,509.0,0,14,105,1,0,Amazon,0,0
w_3239,DEL-12,Delhi,31,7.1,6,3052.0,319.0,0,24,236,1,0,Amazon,0,0
w_3240,DEL-12,Delhi,5,7.3,4,2632.0,352.0,0,19,254,0,0,Amazon,0,0
w_3241,MUM-07,Mumbai,99,10.2,5,3485.0,633.0,0,35,153,1,1,Meesho,0,1
w_3242,MUM-07,Mumbai,24,8.1,5,3406.0,500.0,0,35,172,0,1,Meesho,0,0
w_3243,DEL-12,Delhi,22,10.0,5,4198.0,1080.0,0,25,228,1,0,Flipkart,0,0
w_3244,DEL-12,Delhi,56,8.5,4,2955.0,809.0,5,23,263,1,0,Amazon,0,2
w_3245,BLR-03,Bangalore,30,7.8,6,3609.0,1053.0,2,6,94,0,0,Amazon,0,1
w_3246,VAD-04,Vadodara,2,8.9,6,2582.0,657.0,0,18,132,0,1,Amazon,0,0
w_3247,DEL-12,Delhi,21,3.4,5,4569.0,923.0,1,25,226,0,0,Amazon,1,1
w_3248,MUM-07,Mumbai,45,7.3,6,3969.0,807.0,2,30,167,0,1,Meesho,0,1
w_3249,CHN-06,Chennai,36,7.4,3,1684.0,163.0,1,13,119,0,0,Amazon,0,1
w_3250,DEL-12,Delhi,104,5.2,6,4453.0,516.0,2,24,250,0,0,Meesho,0,1
w_3251,DEL-12,Delhi,1,10.7,5,3630.0,1087.0,4,22,236,0,0,Flipkart,0,2
w_3252,VAD-04,Vadodara,9,7.5,3,3571.0,412.0,3,17,153,0,1,Flipkart,0,2
w_3253,DEL-12,Delhi,23,8.7,3,4936.0,823.0,0,24,233,1,0,Meesho,0,1
w_3254,VAD-04,Vadodara,28,9.7,5,2192.0,321.0,3,20,126,0,1,Flipkart,0,2
w_3255,MUM-07,Mumbai,9,6.3,6,3847.0,854.0,1,29,170,0,1,Amazon,0,1
w_3256,VAD-04,Vadodara,52,8.6,4,3216.0,431.0,5,19,128,0,1,Flipkart,0,2
w_3257,DEL-12,Delhi,5,4.7,5,2768.0,611.0,0,19,253,1,0,Flipkart,0,0
w_3258,MUM-07,Mumbai,1,9.1,4,4575.0,1328.0,0,29,177,0,1,Meesho,0,0
w_3259,MUM-07,Mumbai,91,6.9,5,2799.0,317.0,0,30,168,0,1,Amazon,0,0
w_3260,CHN-06,Chennai,14,7.4,5,3027.0,432.0,0,14,122,0,0,Amazon,0,0
w_3261,MUM-07,Mumbai,94,10.2,3,3738.0,507.0,1,33,175,0,1,Flipkart,0,1
w_3262,DEL-12,Delhi,9,11.6,3,4457.0,558.0,0,19,253,1,0,Meesho,0,0
w_3263,MUM-07,Mumbai,1,6.6,4,3243.0,381.0,1,31,149,1,1,Flipkart,0,1
w_3264,VAD-04,Vadodara,44,6.3,6,4148.0,861.0,0,18,159,0,1,Amazon,0,0
w_3265,BLR-03,Bangalore,54,9.4,4,4848.0,907.0,1,11,88,0,0,Amazon,0,1
w_3266,VAD-04,Vadodara,20,9.3,3,4918.0,871.0,1,19,153,0,1,Meesho,0,1
w_3267,DEL-12,Delhi,2,5.6,6,4491.0,1123.0,0,20,232,1,0,Amazon,0,0
w_3268,DEL-12,Delhi,31,8.0,5,4491.0,389.0,1,23,244,0,0,Flipkart,0,2
w_3269,DEL-12,Delhi,6,8.0,5,4286.0,396.0,0,24,258,1,0,Amazon,0,0
w_3270,DEL-12,Delhi,56,7.9,5,2438.0,435.0,2,20,232,0,0,Amazon,0,1
w_3271,MUM-07,Mumbai,9,9.3,6,3828.0,530.0,0,32,146,0,1,Amazon,0,1
w_3272,VAD-04,Vadodara,56,11.0,5,3848.0,360.0,1,17,142,0,1,Amazon,0,1
w_3273,BLR-03,Bangalore,16,7.5,5,3962.0,882.0,0,5,92,0,0,Flipkart,0,0
w_3274,DEL-12,Delhi,27,11.6,3,2803.0,488.0,0,23,230,1,0,Flipkart,0,0
w_3275,BLR-03,Bangalore,46,7.8,4,3964.0,399.0,4,6,82,0,0,Amazon,0,2
w_3276,BLR-03,Bangalore,1,11.3,3,4319.0,501.0,0,8,80,0,0,Flipkart,0,0
w_3277,BLR-03,Bangalore,51,8.8,5,3726.0,860.0,0,5,93,0,0,Amazon,0,0
w_3278,DEL-12,Delhi,4,10.2,5,2650.0,349.0,0,25,259,0,0,Amazon,0,0
w_3279,MUM-07,Mumbai,13,9.9,3,3027.0,306.0,0,32,153,1,1,Meesho,0,0
w_3280,BLR-03,Bangalore,19,6.4,5,3823.0,1114.0,2,7,112,0,0,Flipkart,0,2
w_3281,DEL-12,Delhi,67,8.7,6,3618.0,261.0,1,19,243,0,0,Flipkart,0,1
w_3282,VAD-04,Vadodara,1,6.2,5,2356.0,204.0,3,15,155,0,1,Amazon,0,2
w_3283,CHN-06,Chennai,24,7.8,6,3767.0,864.0,0,15,136,0,0,Flipkart,0,1
w_3284,CHN-06,Chennai,30,5.7,5,2622.0,410.0,4,9,107,0,0,Amazon,0,2
w_3285,DEL-12,Delhi,11,7.6,6,2688.0,640.0,0,20,234,0,0,Flipkart,0,0
w_3286,VAD-04,Vadodara,10,8.1,5,2603.0,490.0,2,15,141,1,1,Amazon,0,1
w_3287,MUM-07,Mumbai,20,6.3,5,2316.0,139.0,5,32,145,1,1,Flipkart,0,2
w_3288,BLR-03,Bangalore,6,8.0,6,1790.0,396.0,0,6,83,0,0,Flipkart,0,0
w_3289,CHN-06,Chennai,18,9.6,5,2413.0,607.0,0,9,99,1,0,Amazon,0,0
w_3290,MUM-07,Mumbai,43,6.0,5,3619.0,681.0,1,32,182,0,1,Flipkart,0,0
w_3291,VAD-04,Vadodara,56,9.8,4,3673.0,466.0,0,18,154,1,1,Amazon,0,0
w_3292,CHN-06,Chennai,14,9.8,4,3237.0,174.0,2,13,100,1,0,Flipkart,0,1
w_3293,MUM-07,Mumbai,28,6.1,5,3240.0,896.0,3,32,180,1,1,Meesho,0,1
w_3294,DEL-12,Delhi,1,2.8,3,3541.0,803.0,2,25,237,0,0,Meesho,1,2
w_3295,CHN-06,Chennai,23,10.2,5,2980.0,182.0,1,14,132,0,0,Meesho,0,1
w_3296,VAD-04,Vadodara,104,7.5,4,2914.0,758.0,1,17,136,1,1,Amazon,0,1
w_3297,DEL-12,Delhi,11,8.0,5,3712.0,235.0,4,19,246,1,0,Meesho,0,2
w_3298,VAD-04,Vadodara,27,12.0,6,4397.0,1002.0,0,21,125,0,1,Amazon,0,0
w_3299,MUM-07,Mumbai,43,8.8,3,2814.0,629.0,0,29,161,0,1,Amazon,0,0
w_3300,BLR-03,Bangalore,28,8.9,5,3569.0,996.0,0,5,82,1,0,Amazon,0,0
w_3301,MUM-07,Mumbai,16,8.0,6,2731.0,249.0,0,32,165,0,1,Amazon,0,0
w_3302,CHN-06,Chennai,4,7.6,5,3851.0,739.0,3,12,121,0,0,Amazon,0,2
w_3303,DEL-12,Delhi,18,7.9,6,5500.0,1024.0,2,19,255,0,0,Flipkart,0,1
w_3304,MUM-07,Mumbai,10,7.7,5,3971.0,233.0,3,34,184,1,1,Amazon,0,1
w_3305,MUM-07,Mumbai,35,4.6,6,3812.0,799.0,0,30,174,1,1,Amazon,0,1
w_3306,MUM-07,Mumbai,17,6.0,5,3848.0,437.0,0,30,151,1,1,Meesho,0,0
w_3307,MUM-07,Mumbai,56,7.9,3,3619.0,482.0,0,31,151,0,1,Flipkart,0,0
w_3308,VAD-04,Vadodara,6,12.0,4,3266.0,360.0,3,19,148,0,1,Flipkart,0,2
w_3309,MUM-07,Mumbai,16,5.2,5,2450.0,157.0,1,35,168,1,1,Amazon,0,1
w_3310,DEL-12,Delhi,24,7.0,5,3501.0,321.0,1,21,243,1,0,Amazon,0,1
w_3311,BLR-03,Bangalore,4,6.9,4,3433.0,350.0,0,5,118,0,0,Flipkart,0,0
w_3312,DEL-12,Delhi,26,9.4,5,3399.0,661.0,2,25,258,1,0,Amazon,0,1
w_3313,BLR-03,Bangalore,10,8.2,6,3687.0,309.0,0,5,99,1,0,Meesho,0,0
w_3314,VAD-04,Vadodara,7,6.7,6,3944.0,1105.0,0,15,148,0,1,Amazon,0,0
w_3315,MUM-07,Mumbai,4,10.3,4,3829.0,413.0,2,33,150,1,1,Amazon,0,1
w_3316,DEL-12,Delhi,12,6.0,5,3284.0,699.0,0,22,234,0,0,Amazon,0,0
w_3317,DEL-12,Delhi,79,7.0,5,3829.0,342.0,1,23,255,0,0,Flipkart,0,1
w_3318,VAD-04,Vadodara,1,5.8,5,2865.0,713.0,1,17,146,0,1,Amazon,0,1
w_3319,BLR-03,Bangalore,57,10.0,4,2209.0,150.0,1,8,79,0,0,Amazon,0,2
w_3320,BLR-03,Bangalore,15,7.9,3,3081.0,722.0,1,8,87,1,0,Amazon,0,1
w_3321,DEL-12,Delhi,24,6.6,5,3505.0,520.0,0,21,234,0,0,Meesho,0,0
w_3322,VAD-04,Vadodara,21,8.9,4,2120.0,353.0,0,18,147,1,1,Flipkart,0,0
w_3323,BLR-03,Bangalore,78,11.2,3,3579.0,507.0,1,11,82,1,0,Flipkart,0,1
w_3324,DEL-12,Delhi,44,3.5,5,3642.0,548.0,4,20,246,1,0,Flipkart,1,2
w_3325,BLR-03,Bangalore,104,9.2,5,4158.0,213.0,0,7,81,1,0,Flipkart,0,0
w_3326,BLR-03,Bangalore,47,11.5,5,3784.0,214.0,2,7,111,0,0,Meesho,0,1
w_3327,BLR-03,Bangalore,10,11.1,5,2443.0,607.0,0,6,84,0,0,Flipkart,0,1
w_3328,DEL-12,Delhi,98,7.5,6,3741.0,387.0,3,23,241,1,0,Flipkart,0,1
w_3329,VAD-04,Vadodara,104,8.2,6,3524.0,711.0,0,19,132,1,1,Meesho,0,0
w_3330,DEL-12,Delhi,3,8.4,3,3835.0,818.0,1,23,232,0,0,Amazon,0,1
w_3331,DEL-12,Delhi,69,7.5,5,4347.0,976.0,1,22,252,0,0,Amazon,0,1
w_3332,BLR-03,Bangalore,32,9.8,5,2938.0,586.0,0,6,110,1,0,Amazon,0,0
w_3333,VAD-04,Vadodara,76,4.8,5,3261.0,676.0,0,21,146,0,1,Amazon,0,0
w_3334,VAD-04,Vadodara,74,9.2,3,3482.0,680.0,0,17,142,0,1,Amazon,0,1
w_3335,CHN-06,Chennai,66,7.8,5,3131.0,883.0,0,11,109,0,0,Flipkart,0,0
w_3336,BLR-03,Bangalore,64,10.0,6,1948.0,421.0,1,7,103,1,0,Amazon,0,1
w_3337,CHN-06,Chennai,3,10.2,5,4184.0,578.0,0,12,126,0,0,Meesho,0,0
w_3338,BLR-03,Bangalore,4,8.2,5,1816.0,253.0,0,8,115,0,0,Amazon,0,0
w_3339,DEL-12,Delhi,3,6.8,6,3734.0,261.0,4,24,259,0,0,Amazon,0,2
w_3340,DEL-12,Delhi,2,10.1,5,2476.0,738.0,0,25,261,0,0,Flipkart,0,0
w_3341,CHN-06,Chennai,13,5.5,5,2692.0,734.0,1,13,126,0,0,Amazon,0,1
w_3342,DEL-12,Delhi,34,5.9,5,3998.0,243.0,5,24,248,1,0,Flipkart,0,2
w_3343,DEL-12,Delhi,13,7.8,5,4499.0,1194.0,0,24,239,0,0,Meesho,0,0
w_3344,VAD-04,Vadodara,38,7.0,3,3756.0,318.0,0,18,127,1,1,Amazon,0,0
w_3345,DEL-12,Delhi,51,7.6,6,3288.0,361.0,1,23,256,0,0,Amazon,0,1
w_3346,BLR-03,Bangalore,32,7.4,4,3367.0,741.0,0,9,111,1,0,Flipkart,0,0
w_3347,MUM-07,Mumbai,18,7.9,5,4511.0,1049.0,2,31,180,0,1,Meesho,0,2
w_3348,MUM-07,Mumbai,10,11.0,5,4442.0,784.0,3,32,164,1,1,Amazon,0,2
w_3349,MUM-07,Mumbai,3,5.7,6,3903.0,1139.0,3,33,156,1,1,Meesho,0,2
w_3350,MUM-07,Mumbai,20,7.1,4,4446.0,767.0,3,34,179,1,1,Flipkart,0,1
w_3351,MUM-07,Mumbai,38,9.6,5,3126.0,358.0,1,30,182,0,1,Flipkart,0,1
w_3352,MUM-07,Mumbai,23,8.1,5,4057.0,212.0,0,30,161,0,1,Flipkart,0,0
w_3353,CHN-06,Chennai,38,6.1,6,2477.0,661.0,0,12,124,0,0,Amazon,0,1
w_3354,DEL-12,Delhi,12,7.8,5,3098.0,461.0,0,21,241,0,0,Amazon,0,0
w_3355,VAD-04,Vadodara,2,5.0,3,3186.0,783.0,0,17,132,1,1,Flipkart,0,1
w_3356,VAD-04,Vadodara,44,10.1,5,4424.0,1077.0,0,19,160,0,1,Flipkart,0,0
w_3357,DEL-12,Delhi,7,8.2,4,3333.0,203.0,1,25,226,1,0,Flipkart,0,1
w_3358,MUM-07,Mumbai,28,12.0,5,4262.0,1088.0,1,32,146,0,1,Amazon,0,0
w_3359,BLR-03,Bangalore,48,5.8,4,3041.0,372.0,0,11,106,1,0,Amazon,0,0
w_3360,DEL-12,Delhi,4,6.7,6,4098.0,1067.0,0,20,248,1,0,Meesho,0,0
w_3361,BLR-03,Bangalore,27,8.3,5,3931.0,680.0,0,10,101,0,0,Flipkart,0,0
w_3362,MUM-07,Mumbai,35,10.6,5,1735.0,343.0,1,33,160,0,1,Amazon,0,1
w_3363,DEL-12,Delhi,41,7.0,6,4301.0,324.0,0,24,255,1,0,Flipkart,0,0
w_3364,MUM-07,Mumbai,4,6.6,3,3070.0,445.0,1,35,153,1,1,Amazon,0,1
w_3365,CHN-06,Chennai,52,8.2,5,2514.0,736.0,0,13,124,1,0,Amazon,0,0
w_3366,DEL-12,Delhi,2,6.7,5,2798.0,788.0,4,19,265,0,0,Flipkart,0,2
w_3367,MUM-07,Mumbai,21,9.0,6,3053.0,911.0,0,34,158,1,1,Amazon,0,0
w_3368,MUM-07,Mumbai,17,8.2,3,2831.0,503.0,2,32,169,0,1,Meesho,0,1
w_3369,VAD-04,Vadodara,7,9.4,3,2793.0,711.0,1,20,143,0,1,Amazon,0,1
w_3370,DEL-12,Delhi,10,9.8,4,3303.0,541.0,0,24,259,1,0,Meesho,0,1
w_3371,MUM-07,Mumbai,5,8.7,5,3844.0,1097.0,5,33,177,0,1,Flipkart,0,2
w_3372,DEL-12,Delhi,16,10.3,5,4426.0,1312.0,0,20,251,0,0,Meesho,0,0
w_3373,MUM-07,Mumbai,1,7.3,6,4781.0,1288.0,3,35,184,0,1,Amazon,0,1
w_3374,DEL-12,Delhi,65,5.1,6,5272.0,1082.0,0,19,250,0,0,Meesho,0,1
w_3375,BLR-03,Bangalore,5,5.8,3,3749.0,1114.0,0,10,96,0,0,Amazon,0,0
w_3376,BLR-03,Bangalore,65,7.8,5,3381.0,1001.0,0,11,116,0,0,Amazon,0,0
w_3377,BLR-03,Bangalore,59,8.8,4,4075.0,688.0,0,11,103,0,0,Flipkart,0,0
w_3378,VAD-04,Vadodara,18,9.2,3,2585.0,326.0,1,16,127,1,1,Flipkart,0,1
w_3379,VAD-04,Vadodara,20,6.7,6,3317.0,321.0,0,17,124,1,1,Flipkart,0,0
w_3380,DEL-12,Delhi,10,9.7,5,3819.0,837.0,2,19,230,0,0,Flipkart,0,1
w_3381,MUM-07,Mumbai,104,3.4,5,2752.0,162.0,0,29,172,0,1,Meesho,1,0
w_3382,MUM-07,Mumbai,33,6.9,5,4288.0,1033.0,1,35,147,1,1,Flipkart,0,1
w_3383,VAD-04,Vadodara,90,9.0,5,3876.0,244.0,2,19,134,0,1,Flipkart,0,1
w_3384,MUM-07,Mumbai,16,9.8,6,3202.0,373.0,0,34,157,1,1,Amazon,0,0
w_3385,VAD-04,Vadodara,64,9.5,4,3824.0,667.0,0,17,134,0,1,Meesho,0,0
w_3386,CHN-06,Chennai,17,9.9,3,3325.0,247.0,0,13,98,1,0,Flipkart,0,1
w_3387,MUM-07,Mumbai,60,8.3,3,2105.0,124.0,2,32,184,1,1,Meesho,0,1
w_3388,DEL-12,Delhi,4,7.8,4,4378.0,744.0,0,20,261,1,0,Flipkart,0,0
w_3389,VAD-04,Vadodara,30,4.2,6,3445.0,936.0,0,16,152,0,1,Flipkart,0,0
w_3390,DEL-12,Delhi,34,7.5,6,3729.0,567.0,1,23,241,0,0,Meesho,0,1
w_3391,MUM-07,Mumbai,32,5.7,5,4020.0,402.0,1,35,153,0,1,Flipkart,0,1
w_3392,CHN-06,Chennai,17,9.2,5,2046.0,311.0,1,10,110,1,0,Flipkart,0,1
w_3393,CHN-06,Chennai,34,5.3,6,3393.0,783.0,1,14,134,0,0,Flipkart,0,1
w_3394,MUM-07,Mumbai,8,7.7,6,2927.0,177.0,1,30,158,0,1,Flipkart,0,1
w_3395,CHN-06,Chennai,27,5.6,5,4618.0,266.0,1,14,108,1,0,Flipkart,0,1
w_3396,CHN-06,Chennai,24,8.0,5,3460.0,573.0,1,12,122,1,0,Meesho,0,1
w_3397,BLR-03,Bangalore,11,7.7,4,3383.0,741.0,0,7,108,0,0,Meesho,0,0
w_3398,BLR-03,Bangalore,45,4.5,5,3170.0,645.0,0,5,91,0,0,Amazon,0,0
w_3399,MUM-07,Mumbai,2,8.7,5,4754.0,996.0,2,33,151,0,1,Amazon,0,2
w_3400,DEL-12,Delhi,5,7.4,4,2926.0,268.0,1,23,248,1,0,Amazon,0,1
w_3401,VAD-04,Vadodara,19,8.1,5,2684.0,496.0,1,20,157,0,1,Amazon,0,1
w_3402,VAD-04,Vadodara,66,7.2,4,2843.0,411.0,1,18,162,0,1,Flipkart,0,1
w_3403,CHN-06,Chennai,25,6.6,5,2996.0,233.0,0,12,100,0,0,Flipkart,0,0
w_3404,MUM-07,Mumbai,55,9.5,6,3468.0,284.0,3,35,170,0,1,Amazon,0,1
w_3405,BLR-03,Bangalore,21,10.1,5,4049.0,856.0,0,5,103,0,0,Flipkart,0,0
w_3406,BLR-03,Bangalore,46,9.9,6,2842.0,822.0,1,7,78,1,0,Meesho,0,1
w_3407,CHN-06,Chennai,11,5.3,5,4681.0,358.0,1,13,112,1,0,Amazon,0,1
w_3408,CHN-06,Chennai,50,10.8,6,3751.0,652.0,0,14,108,1,0,Flipkart,0,0
w_3409,MUM-07,Mumbai,15,9.1,6,2346.0,263.0,2,32,181,0,1,Meesho,0,1
w_3410,VAD-04,Vadodara,24,10.5,4,1964.0,236.0,0,19,128,1,1,Flipkart,0,0
w_3411,MUM-07,Mumbai,5,10.5,6,3514.0,373.0,1,34,156,0,1,Amazon,0,1
w_3412,VAD-04,Vadodara,75,8.7,5,2962.0,552.0,0,16,159,1,1,Amazon,0,1
w_3413,VAD-04,Vadodara,36,6.4,4,2795.0,179.0,0,19,124,0,1,Amazon,0,0
w_3414,MUM-07,Mumbai,58,6.5,3,3012.0,710.0,0,31,170,0,1,Amazon,0,0
w_3415,BLR-03,Bangalore,6,6.6,5,3020.0,609.0,3,10,107,0,0,Amazon,0,2
w_3416,DEL-12,Delhi,2,7.6,3,3698.0,541.0,3,21,256,1,0,Flipkart,0,1
w_3417,MUM-07,Mumbai,12,6.0,5,3870.0,404.0,1,33,180,1,1,Amazon,0,1
w_3418,DEL-12,Delhi,21,4.6,5,3421.0,630.0,0,20,261,0,0,Amazon,0,1
w_3419,MUM-07,Mumbai,48,4.6,5,3680.0,1063.0,0,31,162,0,1,Flipkart,0,1
w_3420,VAD-04,Vadodara,15,7.9,6,2700.0,613.0,0,18,122,1,1,Flipkart,0,0
w_3421,BLR-03,Bangalore,9,7.5,3,3231.0,387.0,0,10,98,1,0,Amazon,0,0
w_3422,DEL-12,Delhi,13,9.0,5,3647.0,860.0,1,23,252,0,0,Meesho,0,1
w_3423,BLR-03,Bangalore,36,7.6,4,3520.0,620.0,0,6,93,0,0,Flipkart,0,0
w_3424,VAD-04,Vadodara,12,10.3,4,4101.0,254.0,1,18,149,1,1,Flipkart,0,1
w_3425,BLR-03,Bangalore,104,6.8,3,3559.0,727.0,2,9,99,0,0,Amazon,0,1
w_3426,DEL-12,Delhi,5,8.7,6,1865.0,202.0,0,25,243,0,0,Amazon,0,0
w_3427,DEL-12,Delhi,41,9.1,6,3035.0,463.0,1,20,225,0,0,Flipkart,0,1
w_3428,DEL-12,Delhi,26,8.1,5,4772.0,809.0,1,22,255,1,0,Meesho,0,1
w_3429,CHN-06,Chennai,7,10.0,5,3000.0,749.0,3,11,131,0,0,Flipkart,0,1
w_3430,DEL-12,Delhi,42,9.1,3,3325.0,648.0,0,23,264,0,0,Flipkart,0,0
w_3431,DEL-12,Delhi,17,9.6,6,1782.0,241.0,1,23,230,0,0,Flipkart,0,1
w_3432,CHN-06,Chennai,34,6.7,5,2654.0,569.0,1,11,125,0,0,Amazon,0,1
w_3433,BLR-03,Bangalore,32,7.6,5,2923.0,287.0,0,11,80,0,0,Meesho,0,0
w_3434,MUM-07,Mumbai,3,3.6,5,5037.0,1288.0,0,29,175,1,1,Amazon,1,0
w_3435,BLR-03,Bangalore,54,7.9,3,3496.0,351.0,0,8,93,0,0,Flipkart,0,0
w_3436,MUM-07,Mumbai,34,5.3,5,3360.0,637.0,1,31,161,1,1,Amazon,0,1
w_3437,MUM-07,Mumbai,45,12.0,4,3235.0,328.0,0,33,171,0,1,Meesho,0,0
w_3438,DEL-12,Delhi,17,8.6,5,2452.0,322.0,0,22,248,0,0,Amazon,0,0
w_3439,CHN-06,Chennai,6,7.2,3,4349.0,677.0,0,15,117,0,0,Flipkart,0,0
w_3440,CHN-06,Chennai,11,9.5,5,2101.0,298.0,0,12,129,0,0,Amazon,0,0
w_3441,MUM-07,Mumbai,69,5.2,4,3384.0,959.0,1,29,179,0,1,Meesho,0,1
w_3442,DEL-12,Delhi,83,7.0,6,1786.0,189.0,1,23,237,1,0,Amazon,0,1
w_3443,MUM-07,Mumbai,19,7.3,3,3028.0,288.0,1,30,164,1,1,Meesho,0,0
w_3444,CHN-06,Chennai,10,9.3,5,1641.0,294.0,0,9,99,0,0,Amazon,0,0
w_3445,CHN-06,Chennai,39,6.0,3,2855.0,820.0,0,9,101,1,0,Flipkart,0,0
w_3446,DEL-12,Delhi,43,6.6,5,4219.0,742.0,1,20,251,1,0,Flipkart,0,1
w_3447,BLR-03,Bangalore,50,8.2,5,2322.0,673.0,0,6,102,0,0,Meesho,0,0
w_3448,BLR-03,Bangalore,1,9.3,5,3016.0,294.0,0,11,81,0,0,Amazon,0,0
w_3449,DEL-12,Delhi,1,8.4,3,4201.0,221.0,2,25,256,1,0,Flipkart,0,2
w_3450,VAD-04,Vadodara,13,6.2,5,5233.0,658.0,0,15,138,1,1,Amazon,0,0
w_3451,DEL-12,Delhi,4,8.2,5,3685.0,772.0,1,22,225,1,0,Flipkart,0,1
w_3452,DEL-12,Delhi,49,6.6,6,3120.0,618.0,0,21,257,1,0,Amazon,0,0
w_3453,DEL-12,Delhi,22,6.1,5,3247.0,359.0,1,21,254,1,0,Flipkart,0,1
w_3454,MUM-07,Mumbai,52,8.8,5,2937.0,633.0,1,29,149,0,1,Flipkart,0,1
w_3455,CHN-06,Chennai,5,9.1,5,3316.0,854.0,0,12,109,0,0,Amazon,0,0
w_3456,VAD-04,Vadodara,29,8.0,6,5500.0,1220.0,1,16,159,0,1,Amazon,0,0
w_3457,DEL-12,Delhi,26,9.0,6,4260.0,988.0,3,24,256,1,0,Amazon,0,1
w_3458,DEL-12,Delhi,12,9.5,3,3974.0,504.0,3,19,262,1,0,Amazon,0,2
w_3459,DEL-12,Delhi,21,3.1,3,3788.0,691.0,0,23,241,1,0,Amazon,1,0
w_3460,DEL-12,Delhi,26,8.8,3,3588.0,218.0,1,22,264,0,0,Flipkart,0,1
w_3461,MUM-07,Mumbai,66,11.1,5,3602.0,503.0,1,33,176,1,1,Meesho,0,0
w_3462,VAD-04,Vadodara,1,7.4,4,4806.0,1220.0,1,19,145,1,1,Flipkart,0,1
w_3463,DEL-12,Delhi,52,11.1,3,3615.0,895.0,2,19,236,0,0,Amazon,0,1
w_3464,DEL-12,Delhi,104,8.6,4,3324.0,948.0,0,22,255,0,0,Flipkart,0,0
w_3465,VAD-04,Vadodara,39,8.2,5,2665.0,779.0,1,19,140,0,1,Flipkart,0,1
w_3466,BLR-03,Bangalore,40,8.5,5,3611.0,1059.0,1,11,106,0,0,Amazon,0,2
w_3467,DEL-12,Delhi,7,5.0,6,3018.0,270.0,0,25,245,0,0,Meesho,0,0
w_3468,DEL-12,Delhi,22,11.3,5,3362.0,269.0,1,22,250,1,0,Amazon,0,1
w_3469,BLR-03,Bangalore,36,7.0,4,2732.0,734.0,0,7,105,1,0,Meesho,0,0
w_3470,VAD-04,Vadodara,27,5.6,6,3551.0,518.0,0,20,138,1,1,Amazon,0,0
w_3471,VAD-04,Vadodara,14,6.9,5,2973.0,414.0,0,19,130,1,1,Flipkart,0,0
w_3472,BLR-03,Bangalore,84,8.0,6,2484.0,456.0,0,9,98,1,0,Meesho,0,0
w_3473,DEL-12,Delhi,21,10.3,5,4510.0,734.0,0,22,258,0,0,Flipkart,0,0
w_3474,DEL-12,Delhi,104,7.8,4,2338.0,247.0,4,25,235,0,0,Meesho,0,2
w_3475,BLR-03,Bangalore,24,7.4,3,2873.0,750.0,1,10,97,0,0,Amazon,0,1
w_3476,BLR-03,Bangalore,47,7.4,4,3803.0,1055.0,0,7,116,0,0,Amazon,0,0
w_3477,CHN-06,Chennai,40,5.3,5,4300.0,1019.0,2,13,113,0,0,Flipkart,0,1
w_3478,DEL-12,Delhi,32,6.9,6,3477.0,216.0,1,19,253,0,0,Amazon,0,1
w_3479,DEL-12,Delhi,1,6.8,4,3402.0,270.0,3,25,225,0,0,Flipkart,0,2
w_3480,MUM-07,Mumbai,2,8.5,3,2450.0,334.0,5,32,162,0,1,Flipkart,0,2
w_3481,VAD-04,Vadodara,26,4.6,6,2948.0,558.0,0,18,143,0,1,Meesho,0,0
w_3482,DEL-12,Delhi,72,7.1,4,2146.0,434.0,1,25,232,0,0,Flipkart,0,1
w_3483,MUM-07,Mumbai,27,10.6,3,3362.0,252.0,1,33,151,0,1,Flipkart,0,1
w_3484,CHN-06,Chennai,8,8.8,6,3884.0,1127.0,0,11,122,0,0,Amazon,0,0
w_3485,DEL-12,Delhi,11,9.9,3,3810.0,695.0,0,23,254,0,0,Flipkart,0,0
w_3486,DEL-12,Delhi,29,7.2,5,2084.0,329.0,0,25,258,1,0,Flipkart,0,0
w_3487,MUM-07,Mumbai,27,11.3,5,3995.0,391.0,0,30,185,0,1,Amazon,0,0
w_3488,VAD-04,Vadodara,93,9.6,5,4531.0,1304.0,4,19,132,1,1,Flipkart,0,2
w_3489,VAD-04,Vadodara,22,8.1,6,3199.0,518.0,0,20,136,1,1,Amazon,0,0
w_3490,MUM-07,Mumbai,13,9.3,3,4761.0,378.0,1,35,179,1,1,Amazon,0,1
w_3491,VAD-04,Vadodara,22,5.5,3,3138.0,639.0,0,20,144,0,1,Flipkart,0,1
w_3492,DEL-12,Delhi,46,5.5,6,2261.0,311.0,0,25,245,1,0,Flipkart,0,0
w_3493,CHN-06,Chennai,23,9.6,6,3380.0,852.0,2,10,125,0,0,Amazon,0,1
